"creditpolicy","loanamnt","term","intrate","emplength","targetloanstatus","dti","inqlast6mths","revolutil","totalacc","delin2years","homeowner","logannualinc","logrevolbal","ratioacc","verified","purpose_mod","pvalue_glm","pvalue_bag","pvalue_tree","pvalue_forest","pvalue_boosttree","pvalue_pca","profit","loss","pvalue_NN","pvalue_boostlinear"
1,9000,36,0.0999,10,1,13.77,0,0.474,23,"N","Y",11.4109,8.734238,0.2608696,"Y","living_expenses",0.0661257426716409,0.0638254108033644,0.293940911367051,0.2625,0.147448241710663,0.078370640649719,0,8550,0.316004306606237,0.463999599218369
1,20000,36,0.1969,10,0,20.4,2,0.332,30,"N","Y",11.98294,9.11592,0.4666667,"Y","debt_consolidation",0.140482137751147,0.143545562379314,0.667052916183855,0.49,0.473455667495728,0.132413902380208,4938,0,0.549850123556759,0.520917654037476
1,5000,36,0.0699,1,0,9.74,0,0.567,16,"N","N",10.85902,9.800125,0.375,"Y","credit_card",0.048978945810792,0.0480447813178356,0.293940911367051,0.2775,0.274283081293106,0.0548740925188322,599.5,0,0.204552307571428,0.468783766031265
1,7700,36,0.1479,6,1,19.2,2,0.849,24,"N","Y",11.51294,11.22346,0.4583333,"Y","debt_consolidation",0.127343781279668,0.129090421448953,0.404731457800512,0.5025,0.392550498247147,0.135913254654006,0,7315,0.535489641983523,0.500985503196716
1,6000,36,0.0849,2,0,8.62,1,0.346,21,"N","Y",10.40429,9.042277,0.3809524,"Y","credit_card",0.072805748669687,0.0711619419332734,0.293940911367051,0.205,0.264422088861465,0.0568818463038283,809.4,0,0.295853267904227,0.478879779577255
1,27400,36,0.1099,6,0,18.5,1,0.159,38,"N","Y",11.5899,9.107532,0.4210526,"Y","credit_card",0.0601465205221845,0.0595557880182488,0.404731457800512,0.2725,0.35853984951973,0.0528557546828885,4381.26,0,0.23892569780559,0.51958304643631
1,4200,36,0.1059,7,0,11.53,0,0.344,31,"Y","N",10.4913,9.217117,0.3548387,"N","car",0.0835202439579062,0.081035808778909,0.523691800576844,0.355,0.614267110824585,0.0765126094659597,654.78,0,0.382276804257355,0.456321090459824
1,6000,36,0.1099,2,0,7.89,0,0.543,15,"Y","N",10.7996,8.870663,0.6,"N","luxury",0.0900298873489168,0.0889624630299746,0.523691800576844,0.3975,0.414915829896927,0.106942389031509,959.4,0,0.439617032651882,0.461889892816544
1,20000,60,0.1399,4,0,7.4,1,0.061,16,"N","Y",11.35042,7.828038,0.5,"Y","living_expenses",0.150011686536362,0.145907582418347,0.404731457800512,0.4575,0.47008940577507,0.16702964486057,3798,0,0.527551426191652,0.509663760662079
1,13000,36,0.1099,8,0,10.29,0,0.694,29,"N","Y",10.71444,9.009325,0.3448276,"Y","debt_consolidation",0.117794513135346,0.117324177965118,0.523691800576844,0.3875,0.354824215173721,0.0890156675013627,2078.7,0,0.469846532233999,0.468859225511551
1,5000,36,0.1199,1,0,13.83,1,0.395,47,"N","N",10.59666,8.985821,0.4893617,"N","other",0.158407035274361,0.156706206380394,0.523691800576844,0.51,0.324018985033035,0.11773529819357,849.5,0,0.545062640916915,0.458153247833252
1,12000,36,0.1299,10,0,17.63,3,0.581,24,"N","N",11.18444,8.851234,0.5833333,"Y","debt_consolidation",0.136157016790303,0.138433555837969,0.404731457800512,0.45,0.467243432998657,0.136165668625826,2158.8,0,0.561725690769233,0.522810161113739
1,12000,36,0.0749,2,0,10.87,0,0.444,36,"N","Y",11.87758,10.09398,0.4444444,"Y","debt_consolidation",0.041952598282881,0.0421670928999575,0.293940911367051,0.1325,0.156767055392265,0.0529475076861994,1498.8,0,0.159853410576428,0.463621199131012
1,25000,60,0.1599,8,0,17.49,2,0.72,31,"N","Y",11.22526,10.44165,0.2580645,"N","living_expenses",0.27899662396233,0.271662689772914,0.667052916183855,0.6825,0.494041591882706,0.251878518711889,5247.5,0,0.705152891340016,0.533135712146759
1,8000,36,0.1149,1,0,20.77,3,0.754,22,"N","Y",11.01865,10.14585,0.3636364,"Y","debt_consolidation",0.127201131981133,0.127798092391301,0.523691800576844,0.5075,0.39251247048378,0.124425600669778,1319.2,0,0.509857865230612,0.526301741600037
1,16800,36,0.1349,10,0,14.53,0,0.824,31,"N","N",11.09743,9.381432,0.1290323,"N","other",0.15483709733853,0.15262562060199,0.404731457800512,0.5325,0.882338404655457,0.129847262410087,3106.32,0,0.581661469407752,0.472635447978973
1,5000,36,0.1349,1,0,12.37,0,0.897,10,"N","N",11.12728,7.062192,0.2,"Y","debt_consolidation",0.113367571655547,0.114579189566545,0.404731457800512,0.405,0.124392084777355,0.113191940331418,924.5,0,0.464768575679364,0.479067832231522
1,16800,36,0.1562,6,0,19.03,1,0.921,10,"N","Y",11.18444,10.3224,0.6,"Y","debt_consolidation",0.161140603596166,0.163343481910307,0.667052916183855,0.5175,0.328322470188141,0.162051021857507,3464.16,0,0.586025979935723,0.517410278320312
1,3000,36,0.1929,3,0,6.86,1,0.999,4,"N","N",10.67362,7.600402,0.5,"Y","debt_consolidation",0.250573499198009,0.255358194958556,0.667052916183855,0.5275,0.504499197006226,0.18666539883013,728.7,0,0.681281677559546,0.484157294034958
1,4800,36,0.1599,6,1,0,0,0,6,"Y","N",10.91511,0,0.3333333,"Y","luxury",0.107059306845998,0.108111467354473,0.667052916183855,0.625,0.834638774394989,0.0916586263437956,0,4560,0.456425734272228,0.461653620004654
1,1500,36,0.1149,10,0,15.9,2,0.647,53,"N","Y",11.10739,9.988518,0.3018868,"Y","other",0.139638022701324,0.138638155148737,0.404731457800512,0.4775,0.564708769321442,0.110749430688314,247.35,0,0.550489556066057,0.453778773546219
1,6000,36,0.1099,1,0,13.47,2,0.37,8,"N","N",9.762903,8.274102,0.875,"N","living_expenses",0.185266511599391,0.180113957021732,0.523691800576844,0.44,0.869449973106384,0.161365391356363,959.4,0,0.600148892201359,0.508761167526245
1,19000,60,0.1649,4,0,9.81,1,0.295,24,"N","Y",11.60824,8.929833,0.5416667,"Y","other",0.207784674995296,0.208034861002164,0.667052916183855,0.5975,0.648720443248749,0.224600712996203,4083.1,0,0.625618580989388,0.499578595161438
1,35000,36,0.1523,10,0,13.49,1,0.702,20,"N","Y",11.45106,10.52194,0.4,"Y","debt_consolidation",0.14610278239349,0.146793603442252,0.667052916183855,0.4375,0.683931767940521,0.113921191790406,7080.5,0,0.547008829765813,0.535158038139343
1,12000,60,0.1199,2,1,0.39,1,0.045,6,"N","N",10.42231,6.257668,1,"N","debt_consolidation",0.18391493787895,0.18630660342164,0.523691800576844,0.5175,0.519000768661499,0.198905402140352,0,11400,0.589701626566183,0.498335897922516
1,6000,36,0.1399,3,0,8.73,1,0.866,8,"N","Y",10.4913,8.412721,0.5,"Y","living_expenses",0.185982884975376,0.18186957358098,0.523691800576844,0.5175,0.446426153182983,0.143531179522271,1139.4,0,0.601337072068228,0.485255628824234
1,12000,60,0.1349,10,0,9.88,0,0.92,31,"N","Y",11.7753,10.32341,0.1612903,"N","living_expenses",0.151428681770949,0.147403429855737,0.404731457800512,0.43,0.434480637311935,0.179330419750073,2218.8,0,0.585182532020885,0.464085847139359
1,6000,36,0.0699,1,0,16.8,2,0.587,20,"N","N",11.22526,10.37783,0.6,"N","debt_consolidation",0.0652119056989272,0.0656551057089158,0.293940911367051,0.31,0.261602640151978,0.0951710708695847,719.4,0,0.323084583424993,0.502640426158905
1,5000,36,0.1399,2,0,14.44,1,0.668,23,"Y","N",11.00212,9.122274,0.3043478,"N","other",0.151604835191822,0.150477339244989,0.523691800576844,0.575,0.708267152309418,0.166888037460953,949.5,0,0.580803229411061,0.475465059280396
1,7000,36,0.1099,0,0,8.35,1,0.539,12,"N","Y",10.12667,7.625595,0.3333333,"N","credit_card",0.114282768526871,0.112351565230228,0.523691800576844,0.4825,0.474425315856934,0.0767978259688089,1119.3,0,0.437040634946339,0.4911789894104
1,9000,36,0.0542,10,1,11.59,0,0.574,32,"N","Y",11.2385,10.54242,0.3125,"N","other",0.0589094232570279,0.0575673329959277,0.293940911367051,0.3425,0.339627325534821,0.0737769571297469,0,8550,0.296872791038232,0.44720983505249
1,30000,60,0.1689,1,1,17.21,1,0.229,34,"N","Y",11.08216,9.659248,0.3529412,"Y","debt_consolidation",0.241868848329249,0.240743686307837,0.667052916183855,0.7075,0.674282431602478,0.199123689867138,0,28500,0.633368885250874,0.535761117935181
1,12000,36,0.1149,10,0,15.77,0,0.417,19,"N","Y",10.91511,9.535752,0.6315789,"N","credit_card",0.0754371112857172,0.0748824218743154,0.523691800576844,0.295,0.218397617340088,0.0793025607710369,1978.8,0,0.359222407947892,0.479491114616394
1,1000,36,0.1839,3,0,11.12,1,0.958,10,"N","Y",10.82578,9.206332,0.7,"N","luxury",0.207912225252313,0.209403657636905,0.667052916183855,0.57,0.465361267328262,0.173092200843934,233.9,0,0.661025779887484,0.472407966852188
1,21500,60,0.1199,5,0,25.98,0,0.446,22,"N","N",11.28979,8.610319,0.3636364,"Y","debt_consolidation",0.138814335757988,0.13864732534762,0.404731457800512,0.54,0.593493521213531,0.206261568654431,3652.85,0,0.527999738973374,0.524440586566925
1,4200,36,0.0749,1,0,20.88,0,0.367,13,"N","N",10.30899,7.645876,0.4615385,"N","debt_consolidation",0.0794365683319352,0.0787332795411043,0.293940911367051,0.3275,0.26134729385376,0.101382270868269,524.58,0,0.347338488925955,0.485618680715561
1,15000,36,0.1749,10,1,15.89,1,0.184,43,"N","N",10.89676,9.931103,0.6511628,"N","debt_consolidation",0.173413869564826,0.174475065387515,0.667052916183855,0.545,0.824832141399384,0.130037157572727,0,14250,0.596912625485618,0.481146544218063
1,3000,36,0.1059,10,0,19.18,3,0.08,12,"Y","Y",11.11246,6.744059,0.5,"Y","luxury",0.073690231175222,0.0734617291091279,0.404731457800512,0.4425,0.49190354347229,0.111506731264466,467.7,0,0.416778408253832,0.510225594043732
1,15000,36,0.1099,4,0,20.97,0,0.629,15,"N","Y",11.37367,9.831401,0.4666667,"Y","debt_consolidation",0.0773125908427151,0.0775776956041335,0.404731457800512,0.24,0.203064724802971,0.10179242661673,2398.5,0,0.348615422883984,0.499598950147629
1,6000,36,0.1562,5,1,19,3,0.95,14,"N","Y",10.22561,9.481359,0.5,"N","other",0.315065760862778,0.314169905571569,0.667052916183855,0.6325,0.453317552804947,0.244218415449521,0,5700,0.732826742244015,0.516837239265442
1,6000,36,0.0542,4,0,7.15,0,0.211,19,"N","Y",11.63023,7.142827,0.3157895,"N","business",0.0637870057703686,0.0631822429044947,0.293940911367051,0.225,0.139435634016991,0.100899250495725,625.2,0,0.306327324653676,0.465806782245636
1,9425,36,0.1149,10,0,14.67,0,0.911,28,"N","N",11.19548,10.1211,0.2142857,"N","debt_consolidation",0.099646157304148,0.0995278756139104,0.404731457800512,0.485,0.646898925304413,0.10353363272624,1554.1825,0,0.473010958780918,0.465654015541077
1,18000,36,0.1099,5,0,16.61,2,0.567,32,"N","Y",11.46164,10.65879,0.3125,"N","credit_card",0.0739316642432361,0.0731705159691326,0.404731457800512,0.3725,0.584921896457672,0.0666748009367474,2878.2,0,0.341671220151741,0.515452742576599
1,5000,36,0.1099,10,0,6.48,0,0.347,13,"Y","Y",11.00212,5.937536,0.5384615,"Y","living_expenses",0.085276258873842,0.0834663604869158,0.523691800576844,0.435,0.344158232212067,0.102111987049689,799.5,0,0.403567206537268,0.456638783216476
1,6000,36,0.0599,2,0,1.14,0,0.095,27,"N","N",10.98531,7.555382,0.4814815,"N","debt_consolidation",0.0461084934993837,0.0459598147447047,0.293940911367051,0.1425,0.0135356690734625,0.0495527885005402,659.4,0,0.179391551096508,0.447874397039413
1,5000,60,0.1479,1,0,14.22,1,0.663,23,"N","N",10.40429,8.847791,0.3478261,"Y","debt_consolidation",0.267229379014107,0.266714153170197,0.523691800576844,0.725,0.727534115314484,0.250193068337349,989.5,0,0.682571943879253,0.492128282785416
1,5750,60,0.1299,10,1,16.11,3,0.432,11,"N","N",10.27921,9.310005,0.4545455,"Y","living_expenses",0.261600635767427,0.253226400245041,0.523691800576844,0.56,0.383692055940628,0.290302266942951,0,5462.5,0.70869390897528,0.521984279155731
1,8800,36,0.0999,10,0,0,0,0,26,"N","Y",10.92596,0,0.1538462,"N","car",0.0635164089330522,0.0632723175948767,0.293940911367051,0.2775,0.0841776430606842,0.0374412292221262,1319.12,0,0.234546057997958,0.459029257297516
1,16000,60,0.1599,10,1,14.12,1,0.323,33,"Y","Y",11.00212,8.040769,0.2424242,"Y","luxury",0.210670130668494,0.207535599935678,0.667052916183855,0.7375,0.795322716236115,0.208904551672763,0,15200,0.662507742568495,0.492844521999359
1,11025,36,0.1059,1,0,19.34,0,0.785,22,"N","N",11.00212,9.026658,0.2727273,"N","debt_consolidation",0.0966781870451151,0.0965125277481177,0.523691800576844,0.3375,0.483196943998337,0.105658663039765,1718.7975,0,0.417021872451773,0.489642024040222
1,8000,36,0.1523,10,0,7.66,1,0.592,29,"N","Y",11.22526,9.921573,0.3793103,"Y","luxury",0.120723814388962,0.119615650336836,0.667052916183855,0.4725,0.348522633314133,0.0933306541503662,1618.4,0,0.526190760410553,0.459980636835098
1,35000,60,0.1969,4,1,10.49,0,0.776,27,"Y","Y",11.81304,10.25104,0.4074074,"Y","living_expenses",0.275565988749321,0.27117952686032,0.667052916183855,0.6925,0.601374924182892,0.262953237337726,0,33250,0.689170820336231,0.52210521697998
1,14400,60,0.1149,10,0,9.78,1,0.032,33,"N","Y",11.26448,7.693937,0.4242424,"Y","debt_consolidation",0.120545947082881,0.120739538002669,0.404731457800512,0.425,0.569314062595367,0.136152943510629,2374.56,0,0.484292842949084,0.48645207285881
1,19425,60,0.1689,10,0,23.03,1,0.9,11,"N","N",10.44874,9.893841,0.4545455,"Y","debt_consolidation",0.351617423230669,0.351638062422761,0.667052916183855,0.77,0.732480823993683,0.359680420489436,4252.1325,0,0.751580183066671,0.534784495830536
1,25000,60,0.1599,10,1,8.21,1,0.508,19,"N","Y",11.40758,10.262,0.4736842,"Y","living_expenses",0.21417382773058,0.208697187845707,0.667052916183855,0.705,0.916853964328766,0.213795235319028,0,23750,0.649028834293692,0.511838912963867
1,1500,36,0.1099,7,0,15.59,0,0.639,28,"N","N",10.46147,8.251664,0.3928571,"Y","debt_consolidation",0.11888807975403,0.118729493880803,0.523691800576844,0.485,0.447657436132431,0.108594624954398,239.85,0,0.488068827005182,0.456900030374527
1,15000,36,0.0749,5,0,7.9,0,0.269,32,"N","Y",11.60824,9.465293,0.28125,"Y","debt_consolidation",0.0433560927749482,0.0430781574324939,0.293940911367051,0.055,0.0666039437055588,0.0481592720701592,1873.5,0,0.167686116589687,0.466401755809784
1,10000,36,0.0599,4,0,7.82,1,0.083,28,"N","Y",12.69158,8.689128,0.3928571,"Y","living_expenses",0.0214608337748184,0.0210301560145081,0.293940911367051,0.0725,0.0106787960976362,0.0400198051349604,1099,0,0.0651697748898583,0.470073968172073
1,20500,60,0.2099,2,0,15.24,0,0.707,17,"N","N",11.03491,9.610123,0.4705882,"Y","debt_consolidation",0.330986752437594,0.333257445064678,0.667052916183855,0.885,0.904373943805695,0.306114892724703,5327.95,0,0.721503556599886,0.513037860393524
1,2300,36,0.1479,3,0,16.2,3,0.516,7,"N","N",10.30899,8.363109,0.7142857,"Y","debt_consolidation",0.1997096019656,0.20210998662876,0.523691800576844,0.6125,0.461836010217667,0.182534848604947,455.17,0,0.637079660347906,0.520856499671936
1,13250,36,0.1399,10,1,22.7,3,0.093,23,"N","Y",10.4913,7.745003,0.7391304,"Y","other",0.200972654737867,0.200672481390814,0.523691800576844,0.525,0.768836677074432,0.178054896636133,0,12587.5,0.63445124083301,0.526143491268158
1,12250,36,0.1059,1,0,19.96,1,0.466,13,"N","N",10.26817,9.530901,0.4615385,"N","debt_consolidation",0.126107498814472,0.124709948014071,0.523691800576844,0.5275,0.385842502117157,0.127261265213644,1909.775,0,0.495638953570962,0.51339054107666
1,12000,60,0.1199,2,0,4.3,2,0.162,11,"N","Y",10.66898,8.279697,0.4545455,"N","living_expenses",0.179278979784595,0.172978743094108,0.523691800576844,0.5425,0.360404700040817,0.181843417463775,2038.8,0,0.588111857110647,0.508319318294525
1,16000,60,0.1059,1,0,0.42,0,0.004,10,"N","N",10.66898,5.700444,0.7,"Y","business",0.248268527469017,0.246589366257215,0.523691800576844,0.59,0.78134673833847,0.279507965049675,2494.4,0,0.656012296477474,0.498409509658813
1,5600,36,0.0542,4,0,0.96,1,0.063,21,"N","Y",11.6527,7.916807,0.3809524,"N","debt_consolidation",0.0307978674373242,0.0309406698357651,0.293940911367051,0.065,0.0055544744245708,0.041995572860494,583.52,0,0.11429530830343,0.460286796092987
1,4000,36,0.1149,5,0,6.4,0,0.307,5,"N","N",9.952325,8.125335,1,"N","living_expenses",0.144121348760127,0.140355565019675,0.523691800576844,0.475,0.135878697037697,0.137788940550779,659.6,0,0.538395050640806,0.463598251342773
1,2500,36,0.0699,1,0,3.13,0,0.576,18,"N","Y",12.30139,11.31241,0.3333333,"Y","other",0.0329289933349127,0.0328324804841787,0.293940911367051,0.3425,0.127602890133858,0.0579730592688327,299.75,0,0.13579484159095,0.437307864427567
1,13000,60,0.1299,4,0,2.12,2,0.304,15,"N","Y",10.30899,7.890583,0.2666667,"N","living_expenses",0.243786753903187,0.2346190131534,0.523691800576844,0.465,0.560807347297668,0.190699033489444,2338.7,0,0.660387390605461,0.504281580448151
1,10000,36,0.0849,1,1,2.45,0,0.17,10,"N","N",10.12667,7.45008,0.5,"N","business",0.17401888931182,0.170033212357729,0.293940911367051,0.3825,0.614090442657471,0.160252088478471,0,9500,0.579245333362775,0.4799644947052
1,15500,60,0.1399,1,1,22.66,1,0.345,19,"N","N",10.46313,8.269501,0.3684211,"Y","luxury",0.219908808936909,0.21531423611101,0.523691800576844,0.6525,0.618853747844696,0.231076526406214,0,14725,0.646351384267613,0.524140596389771
1,1200,36,0.1199,1,1,16.42,1,0.019,23,"N","Y",10.32486,6.566672,0.4782609,"Y","debt_consolidation",0.110788274319531,0.110653595000784,0.523691800576844,0.61,0.693233728408813,0.0966302562241735,0,1140,0.417524142317809,0.479814261198044
1,13750,60,0.1299,10,1,22.12,0,0.85,15,"N","Y",10.50235,10.24484,0.3333333,"Y","credit_card",0.190071449432546,0.186829097926862,0.523691800576844,0.63,0.456292152404785,0.206267177012178,0,13062.5,0.627993505232002,0.504496872425079
1,23000,36,0.1199,1,0,20.9,0,0.93,21,"N","N",11.08216,9.509926,0.4761905,"Y","debt_consolidation",0.129285072144814,0.130093943126293,0.404731457800512,0.42,0.619425654411316,0.125068213321032,3907.7,0,0.489344895953021,0.518201649188995
1,12500,36,0.1149,4,0,12.44,2,0,17,"N","N",11.00212,0,0.1176471,"Y","credit_card",0.0772266245204828,0.0779145011172559,0.523691800576844,0.405,0.299172282218933,0.0574238373445776,2061.25,0,0.300732342975962,0.525231063365936
1,18000,36,0.0849,3,0,15.91,0,0.273,37,"N","N",11.33858,10.19649,0.4864865,"Y","debt_consolidation",0.0595077724763606,0.0591802658653061,0.293940911367051,0.1925,0.0749685391783714,0.0673155051033304,2428.2,0,0.244854203382253,0.483512043952942
1,25000,60,0.1349,5,0,22.09,1,0.633,20,"N","N",11.30222,9.697201,0.75,"Y","debt_consolidation",0.197781982878692,0.200216179709251,0.404731457800512,0.57,0.467839956283569,0.260168131004178,4622.5,0,0.628763246973277,0.541005194187164
1,8000,36,0.1099,2,0,3.14,0,0.366,8,"Y","N",10.64545,8.282989,0.75,"Y","credit_card",0.0769281396433697,0.0766931356910767,0.523691800576844,0.3,0.278755247592926,0.0819725729350096,1279.2,0,0.343485728072848,0.472345054149628
1,6400,36,0.1299,3,0,11,1,0.886,6,"N","N",10.30899,9.280146,0.6666667,"Y","debt_consolidation",0.178491126956331,0.179718433939509,0.523691800576844,0.575,0.35738068819046,0.157160572032761,1151.36,0,0.603706521045814,0.493754655122757
1,12000,36,0.0599,8,0,1.39,1,0.079,44,"N","Y",10.34177,6.932448,0.2954545,"Y","debt_consolidation",0.0801169611060301,0.0789046858060246,0.293940911367051,0.2575,0.0263790767639875,0.0469919255039185,1318.8,0,0.311864226255089,0.458961099386215
1,20000,36,0.1199,1,0,11.65,1,0.509,16,"N","N",11.24506,9.974412,0.6875,"Y","debt_consolidation",0.100928646970598,0.101792628694456,0.404731457800512,0.3675,0.521576583385468,0.104629503307518,3398,0,0.418462715309691,0.51394909620285
1,15000,60,0.1599,1,0,18.13,2,0.713,15,"N","N",10.89676,8.948976,0.5333333,"Y","business",0.452912707815869,0.452666019827887,0.667052916183855,0.8275,0.877642154693604,0.490259602438925,3148.5,0,0.781890171313274,0.544966280460358
1,12000,60,0.1479,10,1,13.97,2,0.566,16,"N","Y",11.15626,9.082052,0.5,"N","debt_consolidation",0.208633242415998,0.210575338382492,0.404731457800512,0.645,0.606478810310364,0.2465030135255,0,11400,0.664679987811108,0.513406038284302
1,2800,36,0.0749,1,0,15.1,1,0.223,19,"N","Y",11.35042,8.800265,0.6842105,"Y","credit_card",0.0383868213318975,0.038485967726878,0.293940911367051,0.2,0.075763612985611,0.0544973261329769,349.72,0,0.146487335358227,0.482142806053162
1,2200,36,0.0849,10,0,16.37,2,0.65,29,"N","Y",12.07255,11.03681,0.3448276,"N","other",0.0575060909736995,0.057569838106568,0.293940911367051,0.365,0.240289956331253,0.095864242154799,296.78,0,0.335852818939225,0.46885672211647
1,4000,36,0.0749,1,0,21.94,0,0,47,"N","Y",11.00212,0,0.1489362,"Y","luxury",0.0579004376330029,0.0580974592530867,0.293940911367051,0.3725,0.143092200160027,0.0489275103946533,499.6,0,0.20171200903052,0.465499579906464
1,8000,36,0.1349,8,0,10.45,0,0.963,8,"N","Y",11.47211,9.855872,0.875,"N","luxury",0.101337749989167,0.102620111082228,0.404731457800512,0.425,0.6312215924263,0.125769103058464,1479.2,0,0.500328782938599,0.466466873884201
1,25000,60,0.1149,10,0,9.84,0,0.326,28,"N","Y",11.47211,10.03197,0.25,"Y","business",0.21800653488519,0.213685510755498,0.404731457800512,0.5,0.85080748796463,0.260631800783566,4122.5,0,0.656998401971164,0.502324879169464
1,3500,36,0.1399,4,0,11.44,3,0.665,7,"N","N",10.55584,8.567316,0.5714286,"Y","car",0.153783611463637,0.152762415012584,0.523691800576844,0.4475,0.378203004598618,0.119317401910745,664.65,0,0.565677614462275,0.520002841949463
1,5000,36,0.0999,2,0,23.66,3,0.437,31,"N","Y",11.11544,9.100191,0.3225806,"Y","credit_card",0.0749950610142678,0.0745413976603342,0.293940911367051,0.35,0.371684044599533,0.0749011719868562,749.5,0,0.335342184688682,0.519449830055237
1,10000,36,0.0849,10,1,10.58,0,0.496,48,"Y","Y",11.18444,10.87784,0.1875,"Y","debt_consolidation",0.0668315414534533,0.0658902678167262,0.293940911367051,0.305,0.132804870605469,0.0676545145305715,0,9500,0.324191013413812,0.444067537784576
1,5700,36,0.0749,1,0,7.22,0,0.252,7,"N","N",9.3481,8.037866,0.5714286,"Y","other",0.144709228185782,0.140121434959324,0.293940911367051,0.3,0.306667029857635,0.116889360865719,711.93,0,0.50528210239018,0.467625170946121
1,12000,36,0.0542,1,0,7.54,0,0.095,18,"N","Y",11.51294,8.327968,0.3333333,"N","living_expenses",0.0339934826877903,0.0325541825033316,0.293940911367051,0.08,0.00462840404361486,0.0479395113293327,1250.4,0,0.115972452222257,0.471133947372437
1,10000,36,0.0542,10,0,13.7,0,0.079,29,"N","Y",10.73624,8.411166,0.3448276,"N","living_expenses",0.0532343530636343,0.0505082425464114,0.293940911367051,0.1575,0.0442463047802448,0.0611735932476914,1042,0,0.237666550598251,0.461202085018158
1,5000,36,0.1059,10,0,21,0,0.452,7,"N","N",10.26817,7.87093,0.5714286,"Y","car",0.0945558384119792,0.0925849080966985,0.523691800576844,0.4275,0.407604098320007,0.101360755393189,779.5,0,0.4226373762438,0.489072114229202
1,10000,36,0.0599,10,0,3.59,1,0.335,28,"N","Y",11.33858,9.84092,0.3571429,"Y","living_expenses",0.0498753927248677,0.0478096429993276,0.293940911367051,0.115,0.0797757133841515,0.0540650134192888,1099,0,0.231902130378654,0.460198223590851
1,12000,60,0.1149,3,1,9.21,1,0.265,60,"N","N",10.24,8.914895,0.2333333,"Y","debt_consolidation",0.229888365801745,0.226458962671492,0.523691800576844,0.6425,0.466154813766479,0.144835362870684,0,11400,0.621737687426497,0.470247715711594
1,15000,36,0.0749,4,0,12.19,0,0.384,32,"N","Y",10.93312,9.72448,0.25,"Y","debt_consolidation",0.0653950886909016,0.0643229805163661,0.293940911367051,0.2975,0.253613263368607,0.0605729572069201,1873.5,0,0.265494784793929,0.474803060293198
1,9450,36,0.1099,9,0,23.69,0,0.487,29,"N","Y",11.26448,9.179675,0.4137931,"N","debt_consolidation",0.0776620106014856,0.0778591252424435,0.404731457800512,0.25,0.228173851966858,0.0997102504477558,1511.055,0,0.374201687654834,0.477301925420761
1,12000,36,0.1879,1,0,10.43,1,0.991,20,"N","N",11.76761,9.291736,0.55,"Y","debt_consolidation",0.167439606810524,0.172354951761038,0.667052916183855,0.46,0.428741127252579,0.147582947807088,2854.8,0,0.584371661341472,0.494358122348785
1,35000,60,0.1929,6,0,19.98,0,0.884,21,"N","N",11.51294,9.53032,0.4761905,"Y","debt_consolidation",0.30007730161943,0.303607324399684,0.667052916183855,0.8475,0.73870712518692,0.295312953033394,8501.5,0,0.708980936749386,0.54362678527832
1,25000,60,0.1349,8,1,2.15,2,0.557,31,"N","Y",11.9184,9.957265,0.3548387,"Y","business",0.277303755388883,0.276618425357953,0.404731457800512,0.545,0.324406713247299,0.280477587573873,0,23750,0.708983390756395,0.519777476787567
1,19575,60,0.1349,7,1,16.68,0,0.302,13,"Y","N",10.52409,8.034631,0.5384615,"Y","debt_consolidation",0.203652426829668,0.202817689572637,0.523691800576844,0.6525,0.745790958404541,0.262038011288018,0,18596.25,0.638778899435236,0.513421893119812
1,7500,36,0.1099,7,0,6.12,1,0.346,24,"Y","Y",11.03491,8.853094,0.5,"N","credit_card",0.06952538681941,0.0691118912074126,0.523691800576844,0.2825,0.336223661899567,0.0704272408143981,1199.25,0,0.340804104788468,0.470434010028839
1,35000,60,0.1099,10,1,14.57,0,0.184,49,"N","Y",11.81304,9.315961,0.3469388,"Y","debt_consolidation",0.109758491072007,0.109438330061857,0.404731457800512,0.4325,0.374057024717331,0.114527117786196,0,33250,0.430847681006353,0.508148431777954
1,25000,60,0.2025,1,0,17.41,3,0.135,27,"Y","Y",11.51294,8.746398,0.5185185,"Y","living_expenses",0.291787036041315,0.287554774790993,0.667052916183855,0.59,0.888408124446869,0.296668983444834,6312.5,0,0.699987839180257,0.557373404502869
1,3000,36,0.1299,0,1,3.65,0,0.117,17,"Y","Y",10.9613,7.890208,0.5882353,"N","living_expenses",0.0882258930745724,0.0857605550015779,0.523691800576844,0.4225,0.490237444639206,0.0973686866015499,0,2850,0.375862309994957,0.450429737567902
1,4800,36,0.0749,2,0,27.83,0,0.886,12,"N","N",10.73293,7.620215,0.9166667,"Y","credit_card",0.0750630166904562,0.0761220727610948,0.293940911367051,0.35,0.372959285974503,0.110260973165273,599.52,0,0.342307286601443,0.501045703887939
1,14000,36,0.1399,10,0,12.54,2,0.63,30,"N","Y",10.7996,8.728588,0.1666667,"Y","debt_consolidation",0.163796350905344,0.163518096661435,0.523691800576844,0.46,0.353042334318161,0.108473147430406,2658.6,0,0.581859395917539,0.500553846359253
1,4800,36,0.1479,10,0,17.31,1,0.624,33,"N","N",11.28979,8.675393,0.3030303,"Y","living_expenses",0.129505018895439,0.126686210869406,0.404731457800512,0.42,0.33000773191452,0.123443584177995,949.92,0,0.535937706183314,0.469960659742355
